Country,EdLevel,YearsCodePro,Salary,DevType,LanguageHaveWorkedWith,MiscTechHaveWorkedWith,WebframeHaveWorkedWith
4,1,16.0,75660.0,0,0,1,4
5,0,9.0,41885.0,0,2,4,5
4,2,5.0,70264.0,5,0,2,5
4,2,5.0,56211.0,0,2,2,3
10,1,5.0,17736.0,0,0,3,3
3,2,22.0,54049.0,5,0,2,4
15,1,8.0,216978.0,6,0,4,3
11,2,5.0,25944.0,1,2,2,2
6,1,5.0,20760.0,0,0,3,5
8,0,0.5,35028.0,4,0,2,5
12,2,35.0,85908.0,8,0,0,2
5,2,16.0,17871.0,4,0,0,5
4,2,9.0,64859.0,5,0,3,5
5,2,1.0,53616.0,5,2,2,3
0,3,1.0,43426.0,5,0,2,4
3,2,10.0,84316.0,0,0,4,5
5,0,3.0,15079.0,0,0,4,5
9,2,26.0,54672.0,8,0,1,3
14,2,2.0,38778.0,4,0,4,4
6,0,12.0,37834.0,5,0,0,5
8,2,2.0,42156.0,5,0,2,3
4,2,7.0,58373.0,0,0,0,5
10,1,17.0,24000.0,5,0,0,5
3,2,8.0,54049.0,5,2,2,5
12,0,15.0,54000.0,8,0,2,3
9,1,2.0,30372.0,5,0,4,5
4,2,7.0,41508.0,5,0,3,5
5,0,5.0,106109.0,0,0,2,3
3,2,15.0,91883.0,0,2,2,5
15,2,8.0,250000.0,5,0,2,3
5,0,4.0,184296.0,0,0,4,5
6,1,21.0,54049.0,0,0,1,1
13,1,6.0,29580.0,0,0,2,5
4,0,1.0,51887.0,0,0,0,5
6,0,11.0,28105.0,5,0,4,4
10,2,3.0,15096.0,0,0,2,5
6,0,4.0,18156.0,5,0,3,5
8,3,3.0,30876.0,0,0,0,5
8,0,5.0,56040.0,0,0,0,5
5,0,20.0,27923.0,0,0,0,5
10,0,3.0,23592.0,0,0,4,4
12,2,9.0,49092.0,8,5,3,1
12,0,15.0,61368.0,0,0,0,5
10,2,5.0,9432.0,5,0,2,0
4,0,4.0,48644.0,8,0,0,2
5,0,14.0,30156.0,5,0,1,5
12,2,10.0,56460.0,0,0,3,3
4,1,1.0,12972.0,5,0,2,5
3,2,3.0,34591.0,5,0,4,5
5,0,3.0,37697.0,1,0,2,2
12,2,10.0,73644.0,5,0,0,5
5,2,14.0,16754.0,0,0,4,5
11,1,7.0,32970.0,7,0,0,2
5,1,3.0,36000.0,0,0,4,5
1,0,6.0,27492.0,5,0,4,5
11,0,10.0,50824.0,4,0,3,5
13,0,11.0,48000.0,0,0,0,5
3,2,17.0,56211.0,0,2,1,3
5,2,5.0,14580.0,0,2,2,5
9,0,5.0,45564.0,1,0,2,2
4,3,4.0,77832.0,1,0,2,3
10,3,11.0,28308.0,0,0,0,2
3,2,7.0,43239.0,5,0,0,2
8,0,8.0,75669.0,0,0,0,5
3,2,6.0,41077.0,5,0,4,3
13,0,13.0,29586.0,0,0,0,2
12,0,12.0,67500.0,5,2,0,3
9,0,15.0,32906.0,0,0,0,5
4,0,5.0,33732.0,5,0,3,5
9,1,22.0,75936.0,0,0,4,3
4,0,1.0,32424.0,5,0,0,5
9,2,5.0,50124.0,0,0,1,5
14,1,2.0,36193.0,5,0,2,3
14,3,15.0,112456.0,5,0,2,3
11,0,2.0,43239.0,8,5,2,2
13,0,12.0,51276.0,0,0,0,3
6,0,13.0,64859.0,0,0,0,3
11,2,5.0,41077.0,5,0,2,3
5,0,3.0,18150.0,0,0,0,5
5,0,7.0,41885.0,0,0,2,4
9,2,7.0,29124.0,0,0,2,1
15,0,3.0,59000.0,5,0,0,5
12,0,15.0,61368.0,0,0,0,2
11,2,2.0,28105.0,8,0,2,3
3,2,1.0,38915.0,0,0,2,4
3,2,10.0,46704.0,0,0,4,5
5,0,19.0,118675.0,0,2,1,3
8,1,4.0,32424.0,5,0,0,3
15,3,33.0,160000.0,8,0,2,3
4,3,2.0,59454.0,5,0,0,3
1,0,4.0,16488.0,5,0,0,5
4,2,38.0,108098.0,0,0,0,5
5,2,8.0,87959.0,0,0,2,3
4,1,4.0,32424.0,5,0,0,5
4,0,12.0,108098.0,5,2,4,4
15,0,5.0,115000.0,5,0,0,2
8,0,6.0,49296.0,0,0,0,5
8,2,4.0,77831.0,8,0,2,5
12,1,11.0,73639.0,0,0,0,5
10,2,3.0,34920.0,0,0,4,3
5,0,7.0,27923.0,0,0,1,3
10,2,8.0,43404.0,0,0,0,2
11,2,9.0,48644.0,0,0,0,3
12,0,12.0,54372.0,5,0,0,5
3,2,10.0,59454.0,0,0,0,2
4,1,2.0,16860.0,8,0,2,0
12,2,23.0,93276.0,0,0,0,3
8,1,15.0,162147.0,0,0,2,5
3,2,3.0,39996.0,5,0,3,5
15,0,23.0,120000.0,5,0,0,5
1,1,2.0,15120.0,5,0,2,5
1,0,27.0,87960.0,5,0,0,5
4,2,1.0,97288.0,8,0,1,5
4,2,7.0,64859.0,0,0,2,3
1,2,13.0,82464.0,9,0,0,0
1,2,4.0,12372.0,0,0,4,5
6,2,5.0,60535.0,5,0,2,2
15,0,1.0,8424.0,0,0,2,5
1,0,22.0,32988.0,5,0,0,5
4,1,21.0,56211.0,0,0,0,4
1,1,10.0,13740.0,0,0,2,4
14,2,9.0,19392.0,0,0,2,5
4,1,10.0,67452.0,5,0,2,3
10,3,10.0,15728.0,0,0,0,4
1,2,15.0,32988.0,0,0,0,5
5,0,3.0,13962.0,5,0,4,5
4,0,4.0,57551.0,0,0,2,5
5,0,7.0,15084.0,5,2,1,3
4,0,8.0,55130.0,0,0,0,4
6,2,3.0,12972.0,0,0,0,5
5,0,5.0,18848.0,0,0,0,5
1,2,7.0,19236.0,5,0,2,3
8,0,14.0,29832.0,0,0,0,5
6,1,1.0,15564.0,4,0,0,5
5,0,6.0,9216.0,0,0,3,5
5,0,8.0,16752.0,5,0,2,3
2,1,25.0,86976.0,0,0,0,2
5,0,2.0,11000.0,0,5,2,2
15,0,14.0,136000.0,0,0,0,0
5,0,4.0,15358.0,5,0,4,5
5,0,0.5,9773.0,5,0,2,0
4,2,7.0,72426.0,0,0,2,5
1,2,5.0,13740.0,8,0,2,4
15,0,22.0,175000.0,0,0,2,4
15,2,6.0,78000.0,5,2,4,4
5,0,2.0,217800.0,0,0,2,5
10,2,2.0,11328.0,0,0,0,5
2,2,20.0,102102.0,5,0,3,5
11,0,3.0,45401.0,0,0,3,5
5,2,2.0,16752.0,5,0,2,3
12,0,4.0,56460.0,0,0,0,5
4,1,3.0,51888.0,0,0,0,5
8,2,2.0,41077.0,4,0,3,4
5,0,13.0,73997.0,5,0,2,5
9,0,2.0,21264.0,0,0,0,2
8,2,21.0,97288.0,0,5,2,3
2,1,23.0,145000.0,0,0,4,4
4,0,0.5,60972.0,5,0,2,3
4,2,5.0,62268.0,8,0,2,3
6,0,10.0,38915.0,4,2,4,5
7,0,17.0,33612.0,0,0,4,4
15,0,21.0,232000.0,3,0,0,2
14,0,2.0,82726.0,4,0,4,5
9,2,14.0,70464.0,0,0,0,5
6,0,20.0,41077.0,0,0,1,5
14,0,2.0,41415.0,5,0,2,2
2,1,19.0,65799.0,0,0,0,2
15,1,7.0,120000.0,5,0,2,5
15,2,1.0,80000.0,5,0,2,0
3,2,5.0,58373.0,5,0,4,5
3,2,6.0,48644.0,4,2,4,5
10,1,15.0,54000.0,0,2,2,3
2,3,10.0,100000.0,5,0,0,5
14,1,25.0,95652.0,0,0,0,3
4,3,8.0,62268.0,4,0,2,5
1,1,2.0,9072.0,5,0,2,5
5,2,6.0,8377.0,1,0,2,1
9,0,6.0,39492.0,0,0,2,2
15,3,23.0,120000.0,8,0,0,3
11,0,1.0,25944.0,8,0,2,2
14,0,8.0,42656.0,0,0,0,5
7,0,8.0,46983.0,0,0,0,3
15,0,14.0,200000.0,0,0,0,0
2,1,3.0,56723.0,3,2,2,5
5,2,4.0,8377.0,1,5,2,2
11,0,9.0,64859.0,5,2,1,5
14,1,15.0,60752.0,8,0,0,3
4,0,1.0,38916.0,0,0,2,5
11,3,15.0,43239.0,5,0,0,5
4,1,2.0,38915.0,5,0,0,5
1,1,5.0,30240.0,0,0,2,5
14,2,9.0,81433.0,0,0,0,5
10,0,0.5,11328.0,7,0,3,5
15,0,9.0,130000.0,0,0,0,3
11,2,4.0,37834.0,0,0,2,5
4,0,0.5,50316.0,8,0,0,3
14,0,1.0,38778.0,5,0,2,5
7,2,10.0,51708.0,0,0,4,5
15,2,0.5,70000.0,0,0,0,2
15,0,2.0,65000.0,0,0,0,4
15,1,39.0,160000.0,0,0,0,3
5,0,3.0,30716.0,0,0,2,4
12,2,16.0,73644.0,5,0,0,5
2,0,0.5,36303.0,1,0,2,3
11,2,15.0,70264.0,5,0,4,5
5,0,0.5,11724.0,0,0,2,2
1,0,20.0,27492.0,0,2,2,3
15,0,9.0,160000.0,0,2,2,3
5,0,3.0,48866.0,0,0,0,5
14,0,8.0,51704.0,0,0,1,5
15,0,20.0,105000.0,5,0,0,0
2,2,2.0,36300.0,3,0,2,2
15,0,5.0,87000.0,5,0,2,5
10,0,7.0,56616.0,0,0,2,4
1,0,11.0,34308.0,0,0,0,2
15,0,10.0,19500.0,5,0,2,4
2,0,22.0,159582.0,5,0,0,5
7,3,4.0,8520.0,5,0,4,3
4,1,1.0,11028.0,0,0,0,5
15,0,25.0,150000.0,0,0,0,5
15,2,20.0,200000.0,5,0,1,3
4,3,12.0,62268.0,5,0,0,0
1,1,12.0,12504.0,0,0,4,5
4,0,4.0,61616.0,5,0,4,5
2,0,29.0,132355.0,0,0,2,2
6,3,9.0,27240.0,4,0,2,4
11,3,12.0,78912.0,0,2,2,5
2,0,4.0,52942.0,0,0,0,3
9,0,2.0,25512.0,8,0,2,1
8,0,9.0,60859.0,0,0,0,0
1,0,8.0,19236.0,0,0,4,5
1,1,4.0,9624.0,0,0,0,3
15,3,20.0,50450.0,8,0,2,5
5,0,4.0,20943.0,2,0,2,1
1,0,2.0,20256.0,0,0,0,3
4,2,5.0,74588.0,0,2,3,3
2,1,6.0,60505.0,4,0,3,5
13,1,12.0,55224.0,0,0,4,5
5,1,3.0,134028.0,4,0,4,5
2,2,4.0,114203.0,1,2,2,3
15,0,7.0,108000.0,5,2,4,5
2,2,12.0,68068.0,5,0,3,0
8,2,14.0,129718.0,5,0,2,5
1,0,17.0,27492.0,0,0,4,1
15,0,3.0,145000.0,5,0,4,4
11,1,4.0,41077.0,5,0,0,5
12,0,10.0,55229.0,7,2,4,3
7,0,2.0,42660.0,4,0,0,3
5,0,1.0,10471.0,7,1,4,5
12,1,9.0,92052.0,8,0,0,5
4,2,3.0,45396.0,5,0,3,5
15,2,16.0,100000.0,0,0,2,3
2,1,13.0,49160.0,0,0,0,5
1,0,18.0,27492.0,5,0,0,0
1,0,5.0,9621.0,5,0,4,4
2,0,7.0,62774.0,0,0,0,4
4,3,12.0,82155.0,5,0,3,3
4,2,13.0,87019.0,5,0,3,3
13,0,4.0,48324.0,4,0,4,3
13,0,2.0,11832.0,5,2,4,5
1,0,21.0,32988.0,0,0,0,2
15,2,3.0,107000.0,5,0,0,0
14,0,4.0,77556.0,0,2,1,3
15,0,15.0,132500.0,5,0,0,3
4,2,7.0,118908.0,8,2,2,5
11,0,1.0,16860.0,0,0,0,3
14,0,23.0,55582.0,5,0,0,5
3,2,3.0,54049.0,5,0,2,4
15,1,9.0,220000.0,0,0,2,5
15,0,42.0,174000.0,0,0,0,2
15,0,5.0,95000.0,0,0,0,0
7,0,18.0,39600.0,5,0,2,5
1,2,11.0,21996.0,0,0,0,2
15,0,2.0,195000.0,0,0,4,4
14,0,10.0,64630.0,5,0,0,0
15,0,15.0,150000.0,5,0,2,5
1,1,0.5,10440.0,0,0,1,5
13,0,9.0,28800.0,5,0,0,5
15,3,0.5,130000.0,1,5,2,2
0,0,6.0,66800.0,7,0,4,5
2,1,10.0,71850.0,5,0,2,5
15,0,22.0,130000.0,0,0,2,5
4,0,30.0,70264.0,0,0,3,2
6,0,8.0,54049.0,4,0,0,4
0,2,8.0,60129.0,8,0,2,3
11,3,1.0,16212.0,0,0,3,5
14,1,4.0,64630.0,5,0,3,5
15,2,6.0,150000.0,0,0,2,5
15,2,18.0,140000.0,7,2,3,0
0,0,5.0,61465.0,8,0,0,3
15,0,5.0,50000.0,1,0,2,4
15,0,17.0,162000.0,4,0,0,5
15,1,5.0,230000.0,4,0,4,5
2,2,12.0,86976.0,3,0,4,3
15,0,20.0,125000.0,8,0,0,0
15,0,2.0,74000.0,8,0,0,1
15,0,20.0,156000.0,0,0,0,5
1,0,8.0,16488.0,8,0,2,4
2,2,8.0,51429.0,0,0,2,3
7,2,10.0,50000.0,0,2,4,3
0,0,6.0,69499.0,5,0,0,3
0,0,23.0,96874.0,0,0,0,5
2,0,13.0,75631.0,0,2,0,5
15,0,2.0,93000.0,0,0,2,1
5,2,4.0,20314.0,0,0,2,2
15,0,10.0,145000.0,8,5,2,3
15,0,23.0,250000.0,4,0,0,3
15,2,6.0,30000.0,0,0,2,0
15,0,2.0,76000.0,4,0,0,3
5,0,4.0,12566.0,0,0,2,5
15,2,21.0,175000.0,0,0,3,5
0,0,5.0,68146.0,0,0,1,5
0,0,8.0,48108.0,0,0,0,5
5,2,16.0,76789.0,5,0,0,5
15,0,2.0,85000.0,5,0,2,5
0,1,39.0,120257.0,0,2,4,5
0,0,5.0,62133.0,1,2,2,1
5,0,7.0,23735.0,0,0,2,5
15,1,10.0,120000.0,0,0,0,5
4,1,4.0,59454.0,4,2,2,3
2,0,2.0,52942.0,0,2,2,4
5,2,21.0,90751.0,5,0,2,5
5,0,8.0,22339.0,5,5,2,3
13,0,7.0,21696.0,8,0,0,5
5,0,5.0,23735.0,0,0,3,0
5,0,2.0,13962.0,0,0,2,3
0,2,0.5,80172.0,1,5,2,2
5,0,1.0,8604.0,0,0,4,5
15,2,4.0,142000.0,8,0,4,5
0,3,15.0,86853.0,5,0,2,3
0,0,17.0,87387.0,5,0,0,3
5,0,12.0,27923.0,8,0,4,5
15,0,8.0,120000.0,0,0,0,2
15,0,6.0,165000.0,0,0,2,3
0,0,5.0,53450.0,0,0,0,5
5,2,4.0,8377.0,5,0,0,5
4,0,10.0,102693.0,0,0,0,5
8,0,22.0,58368.0,5,0,0,0
7,0,15.0,38784.0,0,0,0,3
5,0,12.0,33508.0,8,0,2,2
4,2,2.0,46482.0,5,0,2,0
5,2,7.0,56545.0,0,2,2,2
5,0,8.0,27923.0,5,0,0,0
4,0,17.0,74588.0,0,0,0,2
9,0,3.0,16404.0,5,0,4,5
3,2,2.0,25944.0,5,1,3,0
13,0,13.0,21696.0,0,0,0,0
12,3,6.0,52776.0,2,0,2,1
3,3,8.0,48644.0,1,5,2,2
4,2,10.0,129718.0,5,0,2,5
11,1,7.0,54049.0,8,0,4,5
5,0,4.0,14520.0,0,0,1,5
8,2,9.0,76750.0,1,0,2,5
2,2,4.0,90758.0,1,0,2,2
12,1,17.0,63816.0,0,0,0,5
14,0,11.0,94359.0,5,0,0,3
4,0,11.0,60972.0,5,0,0,3
14,1,24.0,38778.0,0,0,0,2
9,1,0.5,9108.0,4,0,4,3
3,2,2.0,15564.0,5,0,2,4
14,2,29.0,90482.0,5,0,0,2
3,2,9.0,46482.0,0,5,2,3
12,0,4.0,81821.0,0,0,0,3
4,0,6.0,28536.0,0,0,0,3
12,2,13.0,83460.0,0,0,1,3
4,2,15.0,64860.0,5,0,2,5
6,0,11.0,25944.0,5,0,0,5
14,0,20.0,84019.0,5,0,0,0
3,2,6.0,48644.0,0,0,2,5
4,2,4.0,65940.0,0,0,0,4
14,2,16.0,62040.0,4,0,4,3
14,0,3.0,55582.0,5,2,3,5
3,1,3.0,25944.0,4,0,4,3
10,0,4.0,10188.0,5,0,0,3
11,2,8.0,102693.0,8,0,2,3
5,0,10.0,15358.0,1,0,2,2
3,1,12.0,53184.0,0,0,2,4
3,2,8.0,45672.0,5,0,0,2
12,0,3.0,54912.0,0,0,0,4
6,2,14.0,43239.0,0,0,0,5
6,1,6.0,23352.0,5,0,4,5
13,0,0.5,8880.0,5,0,2,5
9,1,2.0,18228.0,5,0,2,5
4,0,4.0,75669.0,5,0,0,5
14,0,16.0,89189.0,5,0,2,5
3,2,8.0,56211.0,0,0,0,0
6,2,7.0,35672.0,0,0,3,5
12,3,10.0,61368.0,0,2,2,3
5,0,13.0,58644.0,0,0,1,3
14,1,8.0,71093.0,5,0,2,1
3,2,4.0,51887.0,0,0,2,4
13,0,2.0,19728.0,5,2,4,5
5,0,7.0,29316.0,5,0,4,5
5,0,13.0,40489.0,5,0,0,4
3,2,30.0,97288.0,0,0,2,0
14,1,3.0,34900.0,5,0,0,5
3,2,7.0,43239.0,0,2,1,3
5,2,5.0,30716.0,5,0,2,2
5,2,5.0,19546.0,3,0,2,1
10,1,3.0,18876.0,0,2,4,3
5,2,9.0,32112.0,4,0,0,5
14,3,3.0,55582.0,1,0,2,3
5,0,18.0,41885.0,8,0,3,5
10,0,9.0,61200.0,0,0,2,3
13,0,17.0,42000.0,5,0,2,5
5,0,2.0,13962.0,5,0,0,0
4,3,6.0,75669.0,4,0,2,5
12,2,4.0,52776.0,0,0,2,3
11,1,17.0,42158.0,0,2,0,5
8,2,5.0,40212.0,1,0,0,0
5,0,3.0,13962.0,0,0,2,4
4,1,3.0,25944.0,5,0,0,3
4,3,4.0,67021.0,5,0,0,5
4,1,10.0,71340.0,0,0,0,5
11,3,3.0,23782.0,0,0,0,2
14,2,19.0,103408.0,5,0,1,5
5,0,0.5,16752.0,5,0,2,2
8,0,1.0,34380.0,5,0,0,3
13,0,17.0,65746.0,0,0,0,2
4,0,2.0,44969.0,4,2,4,3
0,0,1.0,108098.0,4,2,4,5
10,0,4.0,28308.0,0,0,0,3
8,0,1.0,46267.0,8,0,2,2
11,3,7.0,25944.0,5,0,0,5
4,2,5.0,57072.0,5,0,2,3
6,1,10.0,15564.0,5,0,0,2
5,0,3.0,8376.0,0,0,2,3
9,2,6.0,48600.0,0,2,1,4
6,2,2.0,19452.0,0,0,2,5
3,3,10.0,118908.0,0,5,2,2
5,0,3.0,12119.0,2,0,2,2
14,1,24.0,84019.0,0,0,0,5
14,1,5.0,95361.0,0,0,2,5
14,0,10.0,63983.0,5,0,4,5
3,1,3.0,41077.0,0,0,4,5
4,1,20.0,38916.0,5,0,0,5
14,0,12.0,71093.0,0,0,2,5
3,0,1.0,22701.0,7,3,4,3
15,0,2.0,160000.0,0,0,2,3
5,0,8.0,42583.0,5,0,0,3
4,0,4.0,75669.0,8,0,2,5
4,0,3.0,43239.0,0,0,0,3
5,0,7.0,16754.0,0,0,4,5
13,0,5.0,29580.0,0,0,2,5
4,1,13.0,71340.0,5,0,0,5
12,1,10.0,50316.0,0,0,0,5
6,1,3.0,46482.0,0,0,4,5
4,1,15.0,103774.0,0,0,0,2
5,0,8.0,23386.0,0,2,2,5
4,2,11.0,101612.0,0,0,3,3
4,1,3.0,37620.0,5,0,0,0
4,3,20.0,116748.0,0,0,1,2
9,2,10.0,121500.0,0,0,2,3
5,1,2.0,24014.0,0,0,3,3
4,0,7.0,58368.0,0,0,0,5
9,2,10.0,75937.0,5,0,2,3
3,2,14.0,54049.0,5,2,4,5
14,1,4.0,64630.0,5,0,0,5
4,2,10.0,65940.0,0,0,0,0
5,0,5.0,13962.0,0,5,2,1
5,0,6.0,25131.0,5,0,4,5
3,2,15.0,43239.0,5,0,0,5
12,0,10.0,61366.0,0,0,2,3
15,0,6.0,104000.0,5,0,0,2
4,0,5.0,64860.0,0,0,2,5
1,0,19.0,18696.0,0,0,0,2
2,1,9.0,60505.0,0,0,0,2
13,0,11.0,47340.0,5,0,3,5
10,2,2.0,8496.0,5,0,2,5
15,0,17.0,112000.0,5,0,0,5
14,2,21.0,93067.0,0,2,2,3
5,2,2.0,19272.0,5,0,0,5
15,0,8.0,120000.0,0,0,2,5
6,0,16.0,75669.0,0,0,3,3
3,2,2.0,22056.0,4,0,2,5
15,1,2.0,105000.0,5,0,4,4
5,0,6.0,26527.0,5,5,2,5
4,2,8.0,51888.0,8,0,2,2
12,3,5.0,47868.0,7,2,4,3
4,1,1.0,9732.0,0,0,0,2
3,1,5.0,35672.0,0,0,4,5
14,0,25.0,129259.0,5,0,0,3
9,1,3.0,55584.0,0,2,4,4
15,2,2.0,73000.0,0,0,0,0
1,0,2.0,20616.0,5,0,4,4
2,1,4.0,52942.0,5,0,0,5
11,2,12.0,49725.0,8,2,2,4
1,1,20.0,27492.0,5,2,0,5
9,1,4.0,39492.0,5,0,0,5
15,2,21.0,120000.0,0,0,0,3
15,2,8.0,150000.0,8,0,0,2
15,2,2.0,75000.0,5,0,0,5
14,3,0.5,62045.0,8,5,2,2
4,2,3.0,58373.0,0,0,2,3
1,1,3.0,11772.0,0,2,2,5
5,2,5.0,9382.0,5,0,0,0
1,0,8.0,20616.0,0,0,3,4
15,2,11.0,183000.0,0,0,2,4
11,2,5.0,34591.0,5,2,2,5
15,0,2.0,80000.0,5,0,0,3
2,1,4.0,75631.0,4,0,2,3
14,0,11.0,139600.0,8,0,0,5
5,0,14.0,16752.0,0,0,3,1
4,1,21.0,51624.0,0,0,4,3
10,3,6.0,47184.0,1,0,2,2
15,0,13.0,128000.0,5,0,4,3
4,2,8.0,70264.0,5,0,0,3
15,2,13.0,99700.0,0,0,1,3
15,1,11.0,104000.0,0,0,0,0
14,2,8.0,168037.0,0,3,1,3
9,2,6.0,18228.0,0,0,0,5
2,2,4.0,58992.0,0,2,2,3
2,0,5.0,96808.0,1,5,2,2
14,2,24.0,142185.0,0,0,2,3
4,2,12.0,38916.0,0,0,4,4
1,1,11.0,17180.0,0,0,0,0
5,0,3.0,13962.0,5,0,4,5
10,2,15.0,30192.0,2,5,2,3
1,1,3.0,40545.0,1,0,2,2
15,0,3.0,84420.0,0,0,2,5
15,0,4.0,140000.0,8,0,2,3
15,0,22.0,108000.0,5,2,4,3
15,0,11.0,128000.0,5,0,0,3
12,0,11.0,67605.0,0,0,0,5
5,2,22.0,58644.0,5,0,4,4
14,0,8.0,47826.0,5,0,0,5
4,2,4.0,60535.0,5,0,3,5
5,2,2.0,22339.0,5,0,2,4
14,1,30.0,90482.0,5,0,0,5
4,2,3.0,46704.0,5,2,2,1
14,0,1.0,32315.0,8,2,2,5
0,0,12.0,133619.0,5,0,4,4
15,0,8.0,140000.0,9,0,4,4
6,2,5.0,34591.0,0,0,0,5
11,3,2.0,31348.0,5,0,0,0
15,0,2.0,52000.0,5,0,2,5
4,2,9.0,48644.0,7,2,0,0
9,0,3.0,33408.0,1,0,2,2
11,0,19.0,43239.0,8,0,2,5
15,0,10.0,120000.0,0,0,4,4
9,2,14.0,63281.0,0,0,2,5
2,2,12.0,108228.0,8,0,0,0
15,0,8.0,200000.0,5,0,2,3
15,2,4.0,83000.0,5,0,2,5
10,0,5.0,37764.0,4,2,4,5
1,0,8.0,65976.0,0,5,1,4
0,0,7.0,133619.0,5,0,2,0
15,0,25.0,141000.0,5,0,0,5
15,1,35.0,250000.0,0,0,0,5
14,2,0.5,71093.0,5,0,4,5
5,2,8.0,134028.0,0,0,2,3
15,0,11.0,120000.0,8,0,0,2
4,3,10.0,140527.0,0,0,2,4
13,0,1.0,17748.0,8,0,2,3
5,0,10.0,37697.0,5,0,0,5
5,0,4.0,16754.0,5,0,0,0
14,2,13.0,116333.0,5,2,2,4
15,0,9.0,111000.0,0,0,0,5
15,2,8.0,205000.0,0,0,2,1
3,2,0.5,45466.0,0,0,1,5
2,1,8.0,71850.0,8,0,2,3
15,2,1.0,125000.0,5,0,0,5
1,2,11.0,68724.0,0,0,2,2
3,1,12.0,64859.0,0,0,2,5
4,1,0.5,37834.0,5,2,4,3
15,0,14.0,172000.0,0,0,0,2
5,0,1.0,8377.0,5,0,0,5
3,3,3.0,35028.0,8,0,2,2
15,0,9.0,230000.0,0,0,2,3
15,0,7.0,105000.0,5,0,2,5
4,2,15.0,84316.0,5,0,4,3
12,1,12.0,75600.0,5,2,2,3
15,0,4.0,55820.0,5,0,0,0
3,2,3.0,168037.0,0,0,2,5
1,2,21.0,54972.0,0,0,0,5
1,2,21.0,57720.0,1,5,2,0
15,0,4.0,85000.0,0,0,2,2
1,1,12.0,24744.0,0,2,4,3
15,0,4.0,63500.0,0,0,0,1
1,0,9.0,28572.0,0,0,4,5
15,0,14.0,110000.0,0,0,0,2
15,1,1.0,28000.0,4,0,2,3
4,3,10.0,54049.0,8,0,2,3
14,0,30.0,77556.0,5,0,3,0
3,2,11.0,54049.0,5,0,0,5
15,0,16.0,130000.0,5,0,0,5
14,0,22.0,96945.0,5,0,0,3
15,0,14.0,140000.0,0,0,0,5
2,0,11.0,83194.0,0,0,0,2
1,1,8.0,30240.0,5,2,4,3
2,0,12.0,78278.0,3,0,0,2
15,0,33.0,115000.0,0,0,0,5
15,0,2.0,117000.0,4,0,4,3
8,0,3.0,42588.0,4,0,0,5
11,2,3.0,29186.0,5,0,2,5
15,0,8.0,141000.0,5,0,0,5
2,0,4.0,60505.0,5,0,0,5
4,1,15.0,108098.0,5,0,0,3
2,1,2.0,30250.0,5,0,0,3
15,0,21.0,146000.0,0,0,0,5
2,0,2.0,56723.0,0,0,0,2
15,0,3.0,80000.0,5,0,0,2
2,0,21.0,79413.0,0,0,0,2
15,0,5.0,120000.0,8,0,0,3
4,0,3.0,68100.0,8,0,2,4
15,0,1.0,24000.0,0,0,2,5
3,2,3.0,36753.0,5,0,2,5
15,2,9.0,106000.0,5,0,0,5
10,0,3.0,18120.0,0,0,0,0
14,2,4.0,56874.0,5,0,0,3
15,2,2.0,65000.0,5,0,3,3
15,0,5.0,250000.0,5,0,0,4
15,0,29.0,135564.0,0,0,0,5
2,0,7.0,98321.0,0,0,0,3
15,1,20.0,160000.0,0,0,2,5
3,2,6.0,59454.0,5,2,2,4
14,0,30.0,46533.0,4,0,0,5
15,1,17.0,110000.0,5,0,2,5
14,2,2.0,49119.0,5,0,4,5
15,1,2.0,34000.0,0,0,4,5
2,1,10.0,60505.0,2,0,0,2
15,0,13.0,215000.0,0,0,2,3
2,2,11.0,94539.0,0,0,2,5
15,1,20.0,126000.0,5,0,0,5
3,2,9.0,33264.0,5,2,2,3
5,0,2.0,20943.0,3,2,2,5
15,2,15.0,130000.0,0,0,0,0
13,0,11.0,25644.0,0,0,0,5
15,0,3.0,70000.0,0,0,2,5
3,2,10.0,64859.0,3,5,2,3
5,0,3.0,12566.0,5,0,2,1
15,2,10.0,250000.0,3,0,2,5
5,0,3.0,13962.0,3,0,1,3
15,3,20.0,90000.0,0,0,1,3
15,2,13.0,98000.0,0,0,3,5
7,0,3.0,37488.0,5,0,4,5
15,0,4.0,85000.0,5,0,2,5
15,0,30.0,100000.0,5,0,0,5
15,1,25.0,105000.0,5,0,2,3
15,0,25.0,130000.0,0,0,0,5
15,0,7.0,110000.0,0,0,0,0
2,0,6.0,98321.0,0,0,0,4
15,0,4.0,80000.0,5,0,2,3
4,0,7.0,77831.0,4,0,4,5
12,0,6.0,50316.0,0,0,0,3
15,0,0.5,76000.0,5,0,4,4
2,0,3.0,69581.0,0,0,0,5
15,0,4.0,50000.0,5,0,0,5
15,2,20.0,220000.0,3,0,0,0
15,3,7.0,150000.0,0,0,2,2
15,0,16.0,195000.0,3,2,2,5
14,1,0.5,24172.0,5,0,2,3
2,1,15.0,79413.0,0,0,0,2
15,0,5.0,72000.0,8,0,2,2
15,0,2.0,130000.0,5,0,4,5
10,2,10.0,35856.0,0,0,0,2
11,0,17.0,54049.0,0,0,0,5
15,0,11.0,50000.0,5,0,2,3
15,0,3.0,98000.0,0,0,0,5
15,0,10.0,105000.0,0,0,0,2
8,3,4.0,25944.0,6,0,2,5
15,1,3.0,90000.0,5,0,2,4
4,2,3.0,108098.0,8,0,2,3
